query	target	fident	alnlen	mismatch	gapopen	qstart	qend	tstart	tend	evalue	bits
WP_106743337.1	mcr-1.3	0.953	541	25	0	1	541	1	541	0.0	1085
WP_107808007.1	blaB-6	0.978	248	5	0	2	249	1	248	2.553e-167	513
WP_107808007.1	blaB-8	0.976	248	6	0	2	249	1	248	4.797e-167	512
WP_107808007.1	blaB-5	0.971	249	7	0	1	249	1	249	1.2350000000000001e-166	511
WP_107809858.1	blaGOB-12	0.869	290	38	0	1	290	1	290	1.8659999999999998e-170	525
WP_107809858.1	blaGOB-1	0.868	290	38	0	1	290	1	290	3.505e-170	524
WP_107809858.1	blaGOB-10	0.863	290	40	0	1	290	1	290	5.978e-169	520
WP_109232473.1	blaSHV-133	0.933	286	19	0	1	286	1	286	2.886e-183	561
WP_109232473.1	blaSHV-49	0.926	286	21	0	1	286	1	286	1.267e-181	557
WP_109232473.1	blaSHV-148	0.926	286	21	0	1	286	1	286	1.267e-181	557
WP_109545039.1	blaVIM-29	0.463	216	113	0	48	258	43	258	8.14e-53	183
WP_109545039.1	blaVIM-33	0.463	216	113	0	48	258	43	258	8.14e-53	183
WP_109545039.1	blaVIM-52	0.463	216	113	0	48	258	43	258	8.14e-53	183
WP_109545042.1	cfiA13	0.435	219	123	0	34	252	20	238	7.764000000000001e-49	171
WP_109545042.1	cfiA1	0.433	219	124	0	34	252	20	238	1.451e-48	171
WP_109545042.1	cfiA2	0.433	219	124	0	34	252	20	238	1.451e-48	171
WP_109545048.1	blaOXA-143	0.769	275	63	0	1	275	1	275	7.203e-139	433
WP_109545048.1	blaOXA-72	0.765	275	64	0	1	275	1	275	6.536e-138	430
WP_109545048.1	blaOXA-437	0.764	275	65	0	1	275	1	275	1.2269999999999999e-137	429
WP_109545050.1	blaKPC-30	0.683	288	91	0	1	288	3	290	3.597e-125	394
WP_109545050.1	blaKPC-17	0.681	288	92	0	1	288	3	290	1.2670000000000001e-124	392
WP_109545050.1	blaKPC-37	0.681	288	92	0	1	288	3	290	1.2670000000000001e-124	392
WP_109545051.1	blaKPC-30	0.681	288	92	0	1	288	3	290	9.250999999999999e-125	393
WP_109545051.1	blaKPC-17	0.679	288	92	0	1	288	3	290	3.259e-124	391
WP_109545051.1	blaKPC-37	0.679	288	92	0	1	288	3	290	3.259e-124	391
WP_109545052.1	mcr-1.3	0.954	541	25	0	1	541	1	541	0.0	1087
WP_109545052.1	mcr-1.1	0.954	541	25	0	1	541	1	541	0.0	1086
WP_109545052.1	mcr-1.14	0.953	541	25	0	1	541	1	541	0.0	1085
WP_109545065.1	blaCMY-2	0.976	381	9	0	1	381	1	381	4.504e-259	786
WP_109545065.1	blaCMY-140	0.975	381	9	0	1	381	1	381	1.1590000000000001e-258	784
WP_109545065.1	blaCMY-134	0.974	381	10	0	1	381	1	381	1.5890000000000001e-258	784
WP_109545066.1	blaFOX-5	0.934	382	25	0	1	382	1	382	1.338e-246	750
WP_109545066.1	blaFOX-6	0.934	382	25	0	1	382	1	382	1.338e-246	750
WP_109545066.1	blaFOX-10	0.932	382	26	0	1	382	1	382	8.857000000000001e-246	747
WP_109545071.1	blaOXA-253	0.944	275	15	0	1	275	1	275	2.0010000000000002e-178	547
WP_109545071.1	blaOXA-499	0.934	275	18	0	1	275	1	275	3.102e-176	541
WP_109545071.1	blaOXA-255	0.93	275	19	0	1	275	1	275	3.863e-175	537
WP_109545072.1	blaOXA-372	0.928	257	18	0	1	257	1	257	4.771e-163	501
WP_109545072.1	blaOXA-198	0.613	257	99	0	1	256	5	261	2.093e-96	309
WP_109545072.1	blaNPS	0.596	237	95	0	16	252	17	253	6.32e-85	276
WP_109545074.1	blaBKC-1	0.74	312	77	0	1	296	1	312	6.948e-151	469
WP_109545074.1	blaBKC	0.74	312	77	0	1	296	1	312	6.948e-151	469
WP_109545074.1	blaPAU-1	0.484	253	128	0	43	295	41	289	3.524e-67	227
WP_109545075.1	blaOXA-447	0.942	257	15	0	1	257	1	257	4.639e-166	510
WP_109545075.1	blaOXA-446	0.918	249	20	0	1	249	1	249	1.6170000000000001e-155	480
WP_109545075.1	blaOXA-449	0.853	249	36	0	1	249	1	249	2.243e-142	442
WP_109545076.1	blaOXA-447	0.935	257	17	0	1	257	1	257	1.488e-164	506
WP_109545076.1	blaOXA-446	0.918	249	20	0	1	249	1	249	1.18e-155	480
WP_109545076.1	blaOXA-449	0.854	249	36	0	1	249	1	249	1.6370000000000001e-142	442
WP_109545077.1	blaOXA-449	0.936	249	16	0	1	249	1	249	1.6300000000000002e-159	491
WP_109545077.1	blaOXA-448	0.923	244	19	0	1	244	1	244	1.725e-153	473
WP_109545077.1	blaOXA-446	0.863	249	34	0	1	249	1	249	1.875e-144	447
WP_109545078.1	blaOXA-449	0.934	249	16	0	1	249	1	249	4.197e-159	490
WP_109545078.1	blaOXA-448	0.921	244	19	0	1	244	1	244	4.442e-153	472
WP_109545078.1	blaOXA-446	0.855	249	36	0	1	249	1	249	8.24e-143	443
WP_109545079.1	blaOXA-465	0.93	248	17	0	1	248	1	248	1.2839999999999999e-157	485
WP_109545079.1	blaOXA-185	0.927	248	18	0	1	248	1	248	6.214e-157	483
WP_109545079.1	blaOXA-184	0.926	248	18	0	1	248	1	248	1.1670000000000001e-156	482
WP_109545080.1	blaOXA-184	0.93	248	17	0	1	248	1	248	1.761e-157	485
WP_109545080.1	blaOXA-185	0.928	248	18	0	1	248	1	248	3.307e-157	484
WP_109545080.1	blaOXA-466	0.926	248	18	0	1	248	1	248	8.517e-157	483
WP_109545081.1	blaOXA-184	0.932	248	17	0	1	248	1	248	6.837e-158	486
WP_109545081.1	blaOXA-185	0.93	248	17	0	1	248	1	248	1.2839999999999999e-157	485
WP_109545081.1	blaOXA-466	0.928	248	18	0	1	248	1	248	3.307e-157	484
WP_109545082.1	blaOXA-466	0.922	248	19	0	1	248	1	248	5.647000000000001e-156	481
WP_109545082.1	blaOXA-184	0.918	248	20	0	1	248	1	248	3.744e-155	478
WP_109545082.1	blaOXA-185	0.917	248	21	0	1	248	1	248	7.034e-155	477
WP_109545083.1	blaOXA-184	0.927	248	18	0	1	248	1	248	6.214e-157	483
WP_109545083.1	blaOXA-185	0.926	248	18	0	1	248	1	248	1.1670000000000001e-156	482
WP_109545083.1	blaOXA-466	0.923	248	19	0	1	248	1	248	3.0060000000000004e-156	481
WP_109545084.1	blaOXA-184	0.943	238	14	0	11	248	11	248	2.256e-153	473
WP_109545084.1	blaOXA-185	0.942	238	14	0	11	248	11	248	4.238e-153	472
WP_109545084.1	blaOXA-466	0.94	238	14	0	11	248	11	248	1.091e-152	471
WP_109545085.1	blaOXA-466	0.93	248	17	0	1	248	1	248	1.2839999999999999e-157	485
WP_109545085.1	blaOXA-184	0.926	248	18	0	1	248	1	248	8.517e-157	483
WP_109545085.1	blaOXA-185	0.925	248	19	0	1	248	1	248	1.6000000000000002e-156	482
WP_109545086.1	blaOXA-185	0.93	248	17	0	1	248	1	248	1.2839999999999999e-157	485
WP_109545086.1	blaOXA-184	0.929	248	18	0	1	248	1	248	2.4129999999999998e-157	484
WP_109545086.1	blaOXA-465	0.927	248	18	0	1	248	1	248	6.214e-157	483
WP_109545087.1	blaOXA-193	0.951	257	13	0	1	257	1	257	5.617e-168	516
WP_109545087.1	blaOXA-450	0.949	257	13	0	1	257	1	257	1.983e-167	514
WP_109545087.1	blaOXA-489	0.948	257	13	0	1	257	1	257	2.717e-167	514
WP_109545088.1	blaOXA-193	0.949	257	13	0	1	257	1	257	1.446e-167	514
WP_109545088.1	blaOXA-450	0.947	257	14	0	1	257	1	257	5.105e-167	513
WP_109545088.1	blaOXA-489	0.946	257	14	0	1	257	1	257	6.997e-167	512
WP_109545089.1	blaOXA-193	0.951	257	13	0	1	257	1	257	5.617e-168	516
WP_109545089.1	blaOXA-450	0.949	257	13	0	1	257	1	257	1.983e-167	514
WP_109545089.1	blaOXA-489	0.948	257	13	0	1	257	1	257	2.717e-167	514
WP_109545090.1	blaOXA-193	0.947	257	14	0	1	257	1	257	5.105e-167	513
WP_109545090.1	blaOXA-450	0.944	257	14	0	1	257	1	257	1.8020000000000002e-166	511
WP_109545090.1	blaOXA-489	0.944	257	14	0	1	257	1	257	2.4690000000000002e-166	511
WP_109545091.1	blaOXA-193	0.95	257	13	0	1	257	1	257	1.055e-167	515
WP_109545091.1	blaOXA-450	0.947	257	14	0	1	257	1	257	3.724e-167	513
WP_109545091.1	blaOXA-489	0.947	257	14	0	1	257	1	257	5.105e-167	513
WP_109545092.1	blaOXA-193	0.947	257	14	0	1	257	1	257	3.724e-167	513
WP_109545092.1	blaOXA-450	0.945	257	14	0	1	257	1	257	1.314e-166	512
WP_109545092.1	blaOXA-489	0.944	257	14	0	1	257	1	257	1.8020000000000002e-166	511
WP_109545093.1	blaOXA-450	0.947	257	14	0	1	257	1	257	3.724e-167	513
WP_109545093.1	blaOXA-193	0.944	257	14	0	1	257	1	257	1.8020000000000002e-166	511
WP_109545093.1	blaOXA-489	0.941	257	15	0	1	257	1	257	8.715e-166	509
WP_109545094.1	blaOXA-61	0.95	257	13	0	1	257	1	257	1.055e-167	515
WP_109545094.1	blaOXA-193	0.945	257	14	0	1	257	1	257	1.314e-166	512
WP_109545094.1	blaOXA-489	0.942	257	15	0	1	257	1	257	6.358e-166	510
WP_109545095.1	blaOXA-193	0.95	257	13	0	1	257	1	257	1.055e-167	515
WP_109545095.1	blaOXA-450	0.947	257	14	0	1	257	1	257	3.724e-167	513
WP_109545095.1	blaOXA-489	0.947	257	14	0	1	257	1	257	5.105e-167	513
WP_109545096.1	blaOXA-193	0.951	257	13	0	1	257	1	257	5.617e-168	516
WP_109545096.1	blaOXA-450	0.949	257	13	0	1	257	1	257	1.983e-167	514
WP_109545096.1	blaOXA-489	0.948	257	13	0	1	257	1	257	2.717e-167	514
WP_109545097.1	blaOXA-489	0.95	257	13	0	1	257	1	257	1.055e-167	515
WP_109545097.1	blaOXA-193	0.947	257	14	0	1	257	1	257	5.105e-167	513
WP_109545097.1	blaOXA-450	0.944	257	14	0	1	257	1	257	1.8020000000000002e-166	511
WP_109545098.1	blaOXA-489	0.949	257	13	0	1	257	1	257	1.446e-167	514
WP_109545098.1	blaOXA-193	0.946	257	14	0	1	257	1	257	6.997e-167	512
WP_109545098.1	blaOXA-450	0.944	257	14	0	1	257	1	257	2.4690000000000002e-166	511
WP_109545099.1	blaOXA-193	0.951	256	12	0	1	256	1	256	2.717e-167	514
WP_109545099.1	blaOXA-450	0.949	256	13	0	1	256	1	256	9.589999999999999e-167	512
WP_109545099.1	blaOXA-489	0.948	256	13	0	1	256	1	256	1.314e-166	512
WP_109545100.1	blaOXA-193	0.95	257	13	0	1	257	1	257	1.055e-167	515
WP_109545100.1	blaOXA-450	0.947	257	14	0	1	257	1	257	3.724e-167	513
WP_109545100.1	blaOXA-489	0.947	257	14	0	1	257	1	257	5.105e-167	513
WP_109545101.1	blaOXA-193	0.941	257	15	0	1	256	1	257	8.314000000000001e-166	509
WP_109545101.1	blaOXA-489	0.938	257	16	0	1	256	1	257	4.022e-165	507
WP_109545101.1	blaOXA-61	0.936	257	16	0	1	256	1	257	7.556e-165	507
WP_109545102.1	blaOXA-193	0.923	257	19	0	1	252	1	257	4.698000000000001e-162	498
WP_109545102.1	blaOXA-450	0.92	257	20	0	1	252	1	257	1.658e-161	497
WP_109545102.1	blaOXA-489	0.92	257	20	0	1	252	1	257	2.273e-161	496
WP_109545103.1	blaOXA-193	0.949	257	13	0	1	257	1	257	1.446e-167	514
WP_109545103.1	blaOXA-450	0.947	257	14	0	1	257	1	257	5.105e-167	513
WP_109545103.1	blaOXA-489	0.946	257	14	0	1	257	1	257	6.997e-167	512
WP_109545104.1	blaOXA-453	0.95	252	13	0	1	252	1	252	2.3149999999999997e-164	505
WP_109545104.1	blaOXA-193	0.945	252	14	0	1	252	1	252	2.884e-163	502
WP_109545104.1	blaOXA-460	0.942	253	15	0	1	253	1	253	2.884e-163	502
WP_109545105.1	blaOXA-193	0.95	252	13	0	1	252	1	252	3.1739999999999997e-164	505
WP_109545105.1	blaOXA-460	0.946	253	14	0	1	253	1	253	3.1739999999999997e-164	505
WP_109545105.1	blaOXA-461	0.945	253	14	0	1	253	1	253	5.962e-164	504
WP_109545106.1	blaOXA-193	0.953	252	12	0	1	252	1	252	7.920000000000001e-165	507
WP_109545106.1	blaOXA-450	0.95	252	13	0	1	252	1	252	2.7949999999999998e-164	505
WP_109545106.1	blaOXA-489	0.95	252	13	0	1	252	1	252	3.831e-164	505
WP_109545107.1	blaOXA-193	0.949	257	13	0	1	257	1	257	1.983e-167	514
WP_109545107.1	blaOXA-450	0.946	257	14	0	1	257	1	257	6.997e-167	512
WP_109545107.1	blaOXA-489	0.945	257	14	0	1	257	1	257	9.589999999999999e-167	512
WP_109545108.1	blaOXA-460	0.954	252	12	0	1	252	1	252	7.061e-165	507
WP_109545108.1	blaOXA-193	0.951	252	12	0	1	252	1	252	3.415e-164	505
WP_109545108.1	blaOXA-489	0.948	252	13	0	1	252	1	252	1.6510000000000002e-163	503
WP_109545109.1	blaOXA-446	0.926	249	18	0	1	249	1	249	1.845e-157	485
WP_109545109.1	blaOXA-447	0.916	245	20	0	1	245	1	245	1.144e-152	471
WP_109545109.1	blaOXA-449	0.855	249	36	0	1	249	1	249	6.012000000000001e-143	443
WP_109545110.1	blaOXA-447	0.914	245	21	0	1	245	1	245	2.149e-152	470
WP_109545110.1	blaOXA-446	0.911	249	22	0	1	249	1	249	2.6020000000000002e-154	476
WP_109545110.1	blaOXA-449	0.867	249	33	0	1	249	1	249	2.064e-145	450
WP_109545111.1	blaOXA-446	0.94	245	15	0	1	245	1	245	1.934e-157	485
WP_109545111.1	blaOXA-447	0.932	248	17	0	1	248	1	248	5.48e-158	486
WP_109545111.1	blaOXA-449	0.868	245	32	0	1	245	1	245	6.298e-143	443
WP_109545112.1	blaOXA-447	0.912	257	23	0	1	257	1	257	9.217000000000001e-160	492
WP_109545112.1	blaOXA-446	0.906	245	23	0	1	245	1	245	1.372e-150	466
WP_109545112.1	blaOXA-449	0.854	245	36	0	1	245	1	245	4.762e-140	435
WP_109545113.1	blaOXA-447	0.933	257	17	0	1	257	1	257	3.831e-164	505
WP_109545113.1	blaOXA-446	0.915	245	21	0	1	245	1	245	2.2779999999999998e-152	471
WP_109545113.1	blaOXA-449	0.864	245	33	0	1	245	1	245	5.774e-142	441
WP_109545114.1	blaOXA-447	0.934	257	17	0	1	257	1	257	2.7949999999999998e-164	505
WP_109545114.1	blaOXA-446	0.916	245	20	0	1	245	1	245	1.662e-152	471
WP_109545114.1	blaOXA-449	0.871	245	31	0	1	245	1	245	1.802e-143	445
WP_109545115.1	blaOXA-446	0.929	249	18	0	1	249	1	249	7.609e-158	486
WP_109545115.1	blaOXA-447	0.928	257	18	0	1	257	1	257	4.771e-163	501
WP_109545115.1	blaOXA-449	0.852	249	37	0	1	249	1	249	4.213e-142	441
WP_109545116.1	blaOXA-447	0.916	257	22	0	1	257	1	257	1.906e-160	494
WP_109545116.1	blaOXA-446	0.902	249	24	0	1	249	1	249	2.2779999999999998e-152	471
WP_109545116.1	blaOXA-449	0.867	249	33	0	1	249	1	249	4.1029999999999996e-145	450
WP_109638756.1	qepA1	0.885	513	59	0	1	513	1	511	4.318e-312	946
WP_109638756.1	qepA2	0.884	513	59	0	1	513	1	511	1.111e-311	945
WP_109638756.1	qepA	0.884	513	59	0	1	513	1	511	1.522e-311	945
WP_109791185.1	blaPAO	0.957	397	17	0	1	397	1	397	6.009e-264	801
WP_109791185.1	blaCMY-8b	0.571	375	158	0	13	387	11	380	1.353e-129	413
WP_109791185.1	blaADC-25	0.465	389	204	0	1	389	1	383	5.359e-101	330
WP_109791186.1	blaPAO	0.968	397	13	0	1	397	1	397	2.28e-267	811
WP_109791186.1	blaCMY-8b	0.574	375	157	0	13	387	11	380	2.056e-130	415
WP_109791186.1	blaADC-25	0.473	389	201	0	1	389	1	383	2.6139999999999997e-103	336
WP_109791187.1	blaPAO	0.959	397	16	0	1	397	1	397	1.704e-264	802
WP_109791187.1	blaCMY-8b	0.575	375	157	0	13	387	11	380	1.5019999999999999e-130	415
WP_109791187.1	blaMOX-1	0.572	375	158	0	13	387	11	380	9.881e-130	413
WP_109791188.1	blaPAO	0.963	397	15	0	1	397	1	397	5.3239999999999995e-266	807
WP_109791188.1	blaCMY-8b	0.58	375	155	0	13	387	11	380	2.534e-132	421
WP_109791188.1	blaMOX-1	0.578	375	156	0	13	387	11	380	1.667e-131	418
WP_109791189.1	blaPAO	0.965	397	14	0	1	397	1	397	1.1019999999999999e-266	809
WP_109791189.1	blaCMY-8b	0.578	375	156	0	13	387	11	380	1.218e-131	419
WP_109791189.1	blaMOX-1	0.575	375	157	0	13	387	11	380	8.015000000000001e-131	416
WP_109791190.1	blaPAO	0.96	397	16	0	1	397	1	397	4.832e-265	804
WP_109791190.1	blaCMY-8b	0.577	375	156	0	13	387	11	380	3.1250000000000003e-131	417
WP_109791190.1	blaADC-25	0.472	389	202	0	1	389	1	383	3.5759999999999996e-103	336
WP_109791191.1	blaPAO	0.968	397	13	0	1	397	1	397	1.664e-267	811
WP_109791191.1	blaCMY-8b	0.576	375	156	0	13	387	11	380	4.2770000000000004e-131	417
WP_109791191.1	blaMOX-1	0.574	375	157	0	13	387	11	380	2.814e-130	415
WP_109791192.1	blaPAO	0.968	397	13	0	1	397	1	397	1.664e-267	811
WP_109791192.1	blaCMY-8b	0.572	375	158	0	13	387	11	380	7.218e-130	413
WP_109791192.1	blaADC-25	0.472	389	202	0	1	389	1	383	4.89e-103	336
WP_109791193.1	blaPAO	0.963	397	15	0	1	397	1	397	5.3239999999999995e-266	807
WP_109791193.1	blaCMY-8b	0.582	375	154	0	13	387	11	380	9.877999999999999e-133	422
WP_109791193.1	blaMOX-1	0.579	375	155	0	13	387	11	380	6.5e-132	419
WP_109791194.1	blaPAO	0.961	397	15	0	1	397	1	397	2.573e-265	805
WP_109791194.1	blaCMY-8b	0.577	375	156	0	13	387	11	380	3.1250000000000003e-131	417
WP_109791194.1	blaMOX-1	0.574	375	157	0	13	387	11	380	2.056e-130	415
WP_109791195.1	blaPAO	0.964	397	14	0	1	397	1	397	3.8849999999999996e-266	807
WP_109791195.1	blaCMY-8b	0.575	375	157	0	13	387	11	380	8.015000000000001e-131	416
WP_109791195.1	blaADC-25	0.476	389	200	0	1	389	1	383	2.919e-104	339
WP_109791196.1	blaPAO	0.964	397	14	0	1	397	1	397	2.8349999999999998e-266	807
WP_109791196.1	blaCMY-8b	0.573	375	158	0	13	387	11	380	5.273e-130	414
WP_109791196.1	blaMOX-1	0.57	375	159	0	13	387	11	380	3.469e-129	411
WP_109791197.1	blaPAO	0.961	397	15	0	1	397	1	397	2.573e-265	805
WP_109791197.1	blaCMY-8b	0.578	375	156	0	13	387	11	380	1.667e-131	418
WP_109791197.1	blaMOX-1	0.575	375	157	0	13	387	11	380	1.0969999999999999e-130	416
WP_109791198.1	blaPAO	0.965	397	14	0	1	397	1	397	1.1019999999999999e-266	809
WP_109791198.1	blaCMY-8b	0.574	375	157	0	13	387	11	380	2.056e-130	415
WP_109791198.1	blaADC-25	0.472	389	202	0	1	389	1	383	3.5759999999999996e-103	336
WP_109791199.1	blaPAO	0.941	397	23	0	1	390	1	397	9.405e-259	785
WP_109791199.1	blaCMY-8b	0.568	370	159	0	13	380	11	380	1.012e-126	404
WP_109791199.1	blaMOX-1	0.565	370	160	0	13	380	11	380	6.656e-126	402
WP_109791200.1	blaPAO	0.965	397	14	0	1	397	1	397	1.1019999999999999e-266	809
WP_109791200.1	blaCMY-8b	0.578	375	156	0	13	387	11	380	1.667e-131	418
WP_109791200.1	blaMOX-1	0.575	375	157	0	13	387	11	380	1.0969999999999999e-130	416
WP_109791201.1	blaPAO	0.965	397	14	0	1	397	1	397	2.069e-266	808
WP_109791201.1	blaCMY-8b	0.575	375	157	0	13	387	11	380	8.015000000000001e-131	416
WP_109791201.1	blaMOX-1	0.573	375	158	0	13	387	11	380	5.273e-130	414
WP_109791202.1	blaPAO	0.961	397	15	0	1	397	1	397	2.573e-265	805
WP_109791202.1	blaCMY-8b	0.573	375	158	0	13	387	11	380	3.852e-130	414
WP_109791202.1	blaMOX-1	0.571	375	158	0	13	387	11	380	2.534e-129	412
WP_109791203.1	blaPAO	0.96	397	16	0	1	397	1	397	9.074e-265	803
WP_109791203.1	blaCMY-8b	0.576	375	156	0	13	387	11	380	5.855000000000001e-131	417
WP_109791203.1	blaMOX-1	0.573	375	158	0	13	387	11	380	3.852e-130	414
WP_109791204.1	blaPAO	0.969	397	12	0	1	397	1	397	8.859e-268	812
WP_109791204.1	blaCMY-8b	0.577	375	156	0	13	387	11	380	2.283e-131	418
WP_109791204.1	blaMOX-1	0.575	375	157	0	13	387	11	380	1.5019999999999999e-130	415
WP_109791205.1	blaPAO	0.97	397	12	0	1	397	1	397	4.718e-268	812
WP_109791205.1	blaCMY-8b	0.576	375	156	0	13	387	11	380	5.855000000000001e-131	417
WP_109791205.1	blaMOX-1	0.573	375	158	0	13	387	11	380	3.852e-130	414
WP_109791206.1	blaPAO	0.958	397	17	0	1	397	1	397	2.3350000000000002e-264	802
WP_109791206.1	blaCMY-8b	0.573	375	158	0	13	387	11	380	5.273e-130	414
WP_109791206.1	blaMOX-1	0.57	375	159	0	13	387	11	380	3.469e-129	411
WP_109791215.1	blaCMY-147	0.975	381	9	0	1	381	1	381	1.1590000000000001e-258	784
WP_109791215.1	blaCMY-23	0.975	381	9	0	1	381	1	381	1.1590000000000001e-258	784
WP_109791215.1	blaCMY-42	0.974	381	10	0	1	381	1	381	2.177e-258	784
WP_109874025.1	blaTEM-12	0.953	286	13	0	1	286	1	286	6.394999999999999e-188	575
WP_109874025.1	blaTEM-11	0.953	286	13	0	1	286	1	286	8.763999999999999e-188	574
WP_109874025.1	blaTEM-154	0.951	286	14	0	1	286	1	286	1.6459999999999999e-187	574
WP_109963600.1	blaTEM-114	0.954	286	13	0	1	286	1	286	4.666e-188	575
WP_109963600.1	blaTEM-136	0.954	286	13	0	1	286	1	286	4.666e-188	575
WP_109963600.1	blaTEM-10	0.953	286	13	0	1	286	1	286	6.394999999999999e-188	575
WP_109997726.1	qnrA1	1.0	218	0	0	1	218	1	218	4.107e-151	465
WP_109997726.1	qnrA8	0.99	218	2	0	1	218	1	218	8.751e-149	458
WP_109997726.1	qnrA5	0.99	218	2	0	1	218	1	218	1.2e-148	458
WP_110093562.1	blaCTX-M-15	0.92	291	23	0	1	291	1	291	2.661e-183	562
WP_110093562.1	blaCTX-M-197	0.918	291	24	0	1	291	1	291	6.8490000000000006e-183	561
WP_110093562.1	blaCTX-M-182	0.918	291	24	0	1	291	1	291	6.8490000000000006e-183	561
WP_110174956.1	blaTEM-217	0.953	286	13	0	1	286	1	286	6.394999999999999e-188	575
WP_110174956.1	blaTEM-33	0.953	286	13	0	1	286	1	286	6.394999999999999e-188	575
WP_110174956.1	blaTEM-213	0.953	286	13	0	1	286	1	286	8.763999999999999e-188	574
WP_110196444.1	blaLEN16	0.94	286	17	0	1	286	1	286	9.003999999999999e-185	566
WP_110196444.1	blaLEN23	0.939	286	17	0	1	286	1	286	1.6910000000000001e-184	565
WP_110196444.1	blaLEN22	0.936	286	18	0	1	286	1	286	5.967000000000001e-184	563
WP_110612827.1	blaOXA-1	0.951	276	13	0	1	276	1	276	9.869e-181	554
WP_110612827.1	blaOXA-4	0.951	276	13	0	1	276	1	276	9.869e-181	554
WP_110612827.1	blaOXA-224	0.949	276	14	0	1	276	1	276	3.4830000000000003e-180	552
WP_111273849.1	blaGES-5	0.948	287	15	0	1	287	1	287	2.365e-187	573
WP_111273849.1	blaGES-18	0.947	287	15	0	1	287	1	287	3.2409999999999996e-187	573
WP_111273849.1	blaGES-16	0.946	287	15	0	1	287	1	287	6.088e-187	572
WP_111273850.1	blaGES-15	0.944	287	16	0	1	287	1	287	2.148e-186	571
WP_111273850.1	blaGES-5	0.943	287	16	0	1	287	1	287	4.035e-186	570
WP_111273850.1	blaGES-14	0.939	287	17	0	1	287	1	287	2.6739999999999998e-185	567
WP_111280830.1	blaOXA-102	0.962	273	10	0	1	273	1	273	4.562e-181	554
WP_111280830.1	blaOXA-133	0.959	273	11	0	1	273	1	273	1.61e-180	553
WP_111280830.1	blaOXA-103	0.957	273	12	0	1	273	1	273	4.145e-180	552
WP_111672883.1	blaPAO	0.958	397	17	0	1	397	1	397	3.2e-264	801
WP_111672883.1	blaCMY-8b	0.577	375	156	0	13	387	11	380	2.283e-131	418
WP_111672883.1	blaADC-25	0.468	389	203	0	1	389	1	383	8.189000000000001e-102	332
WP_111672884.1	blaPAO	0.962	397	15	0	1	397	1	397	1.878e-265	805
WP_111672884.1	blaCMY-8b	0.571	375	158	0	13	387	11	380	2.534e-129	412
WP_111672884.1	blaMOX-1	0.568	375	159	0	13	387	11	380	1.667e-128	409
WP_111672885.1	blaPAO	0.96	397	16	0	1	397	1	397	9.074e-265	803
WP_111672885.1	blaCMY-8b	0.573	375	158	0	13	387	11	380	3.852e-130	414
WP_111672885.1	blaMOX-1	0.571	375	158	0	13	387	11	380	2.534e-129	412
WP_111672886.1	blaPAO	0.958	397	17	0	1	397	1	397	2.3350000000000002e-264	802
WP_111672886.1	blaCMY-8b	0.575	375	157	0	13	387	11	380	1.0969999999999999e-130	416
WP_111672886.1	blaMOX-1	0.572	375	158	0	13	387	11	380	7.218e-130	413
WP_111672887.1	blaPAO	0.965	397	14	0	1	397	1	397	1.1019999999999999e-266	809
WP_111672887.1	blaCMY-8b	0.573	375	158	0	13	387	11	380	5.273e-130	414
WP_111672887.1	blaMOX-1	0.57	375	159	0	13	387	11	380	3.469e-129	411
WP_111672888.1	blaPAO	0.967	397	13	0	1	397	1	397	4.281e-267	810
WP_111672888.1	blaCMY-8b	0.575	375	157	0	13	387	11	380	1.0969999999999999e-130	416
WP_111672888.1	blaMOX-1	0.572	375	158	0	13	387	11	380	7.218e-130	413
WP_111672889.1	blaPAO	0.96	397	16	0	1	397	1	397	9.074e-265	803
WP_111672889.1	blaCMY-8b	0.577	375	156	0	13	387	11	380	2.283e-131	418
WP_111672889.1	blaMOX-1	0.575	375	157	0	13	387	11	380	1.5019999999999999e-130	415
WP_111672890.1	blaPAO	0.966	397	13	0	1	397	1	397	8.04e-267	809
WP_111672890.1	blaCMY-8b	0.575	375	157	0	13	387	11	380	8.015000000000001e-131	416
WP_111672890.1	blaMOX-1	0.573	375	158	0	13	387	11	380	5.273e-130	414
WP_111672891.1	blaPAO	0.953	397	19	0	1	397	1	397	1.024e-262	797
WP_111672891.1	blaCMY-8b	0.574	375	157	0	13	387	11	380	2.056e-130	415
WP_111672891.1	blaMOX-1	0.571	375	158	0	13	387	11	380	1.353e-129	413
WP_111672892.1	blaPAO	0.968	397	13	0	1	397	1	397	1.664e-267	811
WP_111672892.1	blaCMY-8b	0.572	375	158	0	13	387	11	380	7.218e-130	413
WP_111672892.1	blaMOX-1	0.57	375	159	0	13	387	11	380	4.748e-129	411
WP_111672893.1	blaPAO	0.956	397	17	0	1	397	1	397	1.5459999999999999e-263	799
WP_111672893.1	blaCMY-8b	0.574	375	157	0	13	387	11	380	2.814e-130	415
WP_111672893.1	blaMOX-1	0.571	375	158	0	13	387	11	380	1.851e-129	412
WP_111672894.1	blaPAO	0.959	397	16	0	1	397	1	397	1.243e-264	803
WP_111672894.1	blaCMY-8b	0.575	375	157	0	13	387	11	380	1.0969999999999999e-130	416
WP_111672894.1	blaADC-25	0.469	389	203	0	1	389	1	383	4.378e-102	333
WP_111672895.1	blaPAO	0.966	397	13	0	1	397	1	397	5.867e-267	809
